历史行情.指标排序自选股 日期:2017-07-24,一 指标:MACD(12,26,9)   KDJ(9,3,3)   DMI(7,6)   EXPMA(12,50)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  K	  D	  J	  PDI	  MDI	  ADX	  ADXR	  EXP1	  EXP2	
300050	世纪鼎利					0.045	0.074	-0.058	21.044	36.095	-9.056	1.149	32.184	72.319	59.965	10.290	10.191	
300051	三五互联	0.81	10.01	4307008	42986988	-0.559	-0.438	-0.243	29.289	24.072	39.723	10.048	43.301	86.055	74.574	10.397	11.445	
300052	中青宝	2.11	14.50	6128374	88121448	-0.673	-0.575	-0.196	40.431	33.935	53.423	1.768	39.871	95.712	78.134	14.927	16.433	
300053	欧比特	2.50	12.32	8658433	104857656	-0.439	-0.335	-0.207	30.283	24.831	41.187	10.263	29.737	81.841	73.534	12.526	13.154	
300054	鼎龙股份	-1.26	9.41	5934906	55608900	-0.231	-0.206	-0.050	42.084	32.233	61.785	23.077	15.385	42.275	42.591	9.593	10.092	
300055	万邦达	1.55	17.08	13570340	230764384	-0.505	-0.359	-0.291	32.041	24.293	47.537	11.726	37.389	78.081	58.143	17.325	18.109	
300056	三维丝	-0.51	11.82	3814894	45126508	-0.589	-0.163	-0.852	11.329	16.574	0.839	0.842	36.421	98.058	75.408	12.838	13.536	
300057	万顺股份	1.51	10.11	3449897	34456264	-0.698	-0.619	-0.157	20.485	18.292	24.871	12.281	40.936	65.366	60.963	10.564	11.924	
300058	蓝色光标	0.86	7.01	7898426	54796520	-0.220	-0.144	-0.153	18.117	18.844	16.663	9.630	48.148	78.806	70.245	7.228	7.558	
300059	东方财富	-0.28	10.80	46956316	507169856	-0.316	-0.187	-0.258	32.839	29.457	39.602	16.522	45.217	70.771	66.526	11.188	11.516	
300061	康耐特	-1.52	16.87	2055511	34442976	-0.409	-0.209	-0.400	23.237	20.989	27.733	18.234	37.812	78.311	63.535	17.324	18.026	
300062	中能电气	0.20	10.04	2474784	24669942	-0.391	-0.239	-0.302	20.857	18.701	25.169	7.797	44.746	80.878	55.318	10.522	11.142	
300063	天龙集团	0.81	6.24	6674105	41429544	-0.565	-0.421	-0.288	11.643	11.438	12.054	14.286	55.159	80.100	71.833	6.761	7.726	
300064	豫金刚石	0.55	10.90	7527500	81712232	0.143	0.120	0.046	72.470	66.259	84.891	29.688	4.297	38.619	34.404	10.635	10.303	
300065	海兰信	4.32	20.75	6928402	140268976	-0.874	-0.698	-0.352	34.959	26.538	51.802	18.206	28.380	72.213	86.106	20.628	22.124	
300066	三川智慧	0.00	5.22	5253050	27370236	-0.110	-0.054	-0.110	17.278	17.366	17.100	10.784	52.941	81.360	78.518	5.388	5.527	
300067	安诺其	3.62	6.29	11003310	68383464	-0.042	-0.036	-0.013	56.520	40.263	89.034	38.235	28.235	37.404	40.049	6.138	6.225	
300068	南都电源	-1.71	16.70	6948072	116274176	-0.078	-0.052	-0.052	35.028	38.546	27.992	20.091	26.435	9.649	31.602	16.905	17.159	
300069	金利华电	0.55	32.88	659400	21635424	-0.005	-0.140	0.270	85.097	79.218	96.855	20.102	13.288	42.392	60.251	32.320	32.455	
300070	碧水源	1.99	17.46	30919028	538469056	-0.508	-0.381	-0.254	26.754	23.508	33.245	8.969	42.825	85.557	70.313	17.684	18.687	
300071	华谊嘉信	-2.24	7.41	8198569	61329492	-0.098	-0.029	-0.137	40.938	32.170	58.475	11.837	32.653	68.556	40.670	7.529	7.581	
300072	三聚环保	-3.58	31.55	12475501	395736288	-1.300	-0.959	-0.682	34.414	31.755	39.731	18.388	52.393	66.178	65.805	33.308	35.648	
300073	当升科技	-4.49	23.40	21512714	505843840	0.497	0.914	-0.835	29.734	37.012	15.177	12.631	40.836	41.562	45.475	24.677	23.121	
300074	华平股份	0.79	6.41	6605454	42094960	-0.132	-0.076	-0.112	26.880	24.280	32.080	6.395	38.953	86.669	67.778	6.554	6.798	
300075	数字政通	1.80	17.58	16694506	288689760	-1.377	-1.114	-0.527	13.241	15.484	8.756	2.455	54.651	78.363	50.658	18.881	21.707	
300076	GQY视讯	-0.99	6.97	6228325	43161616	-0.321	-0.174	-0.294	18.102	18.201	17.903	6.867	61.373	83.200	54.817	7.447	7.942	
300077	国民技术	0.24	12.28	6952739	84577024	-0.390	-0.220	-0.339	17.720	17.207	18.745	7.023	56.856	88.315	66.280	12.793	13.318	
300078	思创医惠	-1.76	10.60	16948900	178750688	-0.191	0.004	-0.390	25.071	27.184	20.844	18.004	51.410	57.142	58.318	11.121	11.330	
300079	数码视讯	-0.38	5.25	9542282	50027740	-0.164	-0.106	-0.117	11.797	16.040	3.312	6.796	56.311	88.956	82.033	5.456	5.743	
300080	易成新能	0.55	7.36	9728944	71389080	-0.104	-0.020	-0.167	28.264	22.895	39.002	31.076	37.849	33.156	36.996	7.507	7.606	
300081	恒信东方	0.51	11.75	3239500	38014376	-0.222	-0.243	0.042	46.375	38.169	62.786	19.661	25.085	31.988	28.665	11.766	12.575	
300082	奥克股份	0.00	7.34	7080700	51973940	0.025	-0.028	0.106	73.773	62.982	95.354	25.989	21.469	12.056	37.503	7.143	7.143	
300083	劲胜智能	1.84	8.86	42259056	376675968	-0.048	-0.022	-0.051	60.674	46.398	89.225	23.938	22.394	44.440	37.078	8.742	8.755	
300084	海默科技	2.34	8.31	4977572	40715820	-0.341	-0.294	-0.094	31.027	25.337	42.408	25.275	35.897	52.016	54.320	8.448	9.080	
300085	银之杰	2.22	15.18	8057423	121550336	-0.735	-0.425	-0.622	13.020	15.385	8.289	8.392	52.448	85.516	57.767	16.117	17.443	
300086	康芝药业	4.00	10.92	10826406	115976752	0.018	-0.032	0.100	79.769	64.893	109.521	35.294	28.235	50.061	52.438	10.430	10.501	
300087	荃银高科					0.034	0.003	0.062	71.956	54.875	106.119	17.822	22.277			10.590	10.543	
300088	长信科技																	
300089	文化长城																	
300090	盛运环保	0.55	9.08	7561690	68321840	-0.083	-0.072	-0.023	29.201	30.875	25.852	30.714	31.429	8.331	32.386	9.147	9.284	
300091	金通灵	3.85	15.11	6065218	90842040	0.333	0.277	0.111	72.246	68.030	80.679	25.275	13.553	11.049	42.149	14.426	13.859	
300092	科新机电																	
300093	金刚玻璃	0.85	16.54	10755010	176725280	0.284	-0.037	0.641	81.927	72.780	100.222	25.318	22.207	22.193	33.492	15.630	15.663	
300094	国联水产	-0.29	6.98	7441891	51501624	-0.088	-0.017	-0.141	20.495	27.855	5.774	16.972	38.532	41.798	50.106	7.230	7.393	
300095	华伍股份	-1.13	10.50	1312247	13772746	-0.269	-0.289	0.041	35.153	43.459	18.542	10.547	30.469	58.281	41.881	10.762	11.540	
300096	易联众					-0.118	-0.110	-0.017	64.756	53.307	87.653	1.394	30.662	89.360	86.419	13.531	13.720	
300097	智云股份					0.401	0.054	0.695	82.176	78.350	89.827	41.126	6.120	59.549	34.479	28.013	27.712	
300098	高新兴	-0.18	11.40	4421655	50057604	-0.277	-0.149	-0.255	27.129	22.689	36.009	9.220	38.652	78.152	64.048	11.704	11.999	
300099	精准信息	3.63	8.84	12190147	105338248	-0.176	-0.038	-0.277	25.794	24.669	28.044	5.844	43.831	81.815	60.692	9.025	9.239	
300100	双林股份																	
300101	振芯科技	1.00	12.16	6046882	72672872	-0.489	-0.293	-0.390	17.761	16.053	21.178	5.045	48.368	89.139	75.305	12.625	13.415	
300102	乾照光电	1.22	8.28	7349434	60573504	-0.018	0.047	-0.130	33.782	31.693	37.960	15.556	41.667	67.937	57.256	8.319	8.248	
300103	达刚路机	-0.28	17.71	2755449	48205876	-0.376	-0.278	-0.196	37.848	39.716	34.111	11.304	33.217	50.992	51.219	18.153	19.074	
300104	乐视网																	
300105	龙源技术	0.61	6.59	3349468	21914482	-0.047	-0.006	-0.083	39.026	39.475	38.128	12.299	48.128	67.171	73.613	6.628	6.708	
300106	西部牧业	1.75	9.31	2621043	24146396	-0.419	-0.286	-0.267	18.164	20.212	14.067	11.765	51.373	80.115	65.921	9.753	10.532	
300107	建新股份	2.84	6.89	14144642	97051560	-0.449	-0.414	-0.070	29.524	22.663	43.248	12.207	41.784	76.583	69.533	7.064	7.912	
300108	双龙股份					-0.025	-0.007	-0.035	33.254	19.581	60.600	3.390	57.627			7.901	7.937	
300109	新开源																	
300110	华仁药业	2.19	9.79	6693188	64763796	0.275	0.241	0.069	84.382	78.750	95.646	42.541	1.105	87.836	65.073	9.350	8.731	
300111	向日葵	0.55	3.68	5364469	19660276	-0.044	-0.031	-0.028	30.220	32.350	25.960	14.286	39.286	62.245	54.733	3.728	3.816	
300112	万讯自控	-0.78	10.22	3823598	38727140	-0.328	-0.135	-0.385	12.190	15.021	6.528	11.111	53.704	85.106	62.612	10.769	11.246	
300113	顺网科技	3.77	18.72	15184914	277952672	-2.287	-1.842	-0.891	11.641	7.860	19.203	10.016	39.573	85.253	78.510	20.222	24.214	
300114	中航电测	1.90	12.33	1485069	18193242	-0.346	-0.194	-0.303	40.032	35.395	49.305	7.659	50.328	78.226	54.207	12.721	13.297	
300115	长盈精密	-0.84	33.22	3980665	132634584	1.081	0.833	0.497	78.723	76.680	82.809	29.484	16.808	22.489	22.065	31.974	30.044	
300116	坚瑞沃能	-3.39	10.83	31873808	352881408	0.241	0.382	-0.283	28.072	36.777	10.661	9.903	38.058	56.022	63.638	11.223	10.581	
300117	嘉寓股份	1.03	6.85	17683760	120449424	-0.551	-0.523	-0.057	30.058	22.463	45.248	16.206	31.225	65.305	72.230	7.085	8.278	
300118	东方日升	-1.26	12.55	4275035	53636012	-0.264	-0.150	-0.228	14.362	18.297	6.492	17.424	45.076	44.144	49.710	13.158	13.563	
300119	瑞普生物	0.98	12.41	1882476	22956694	-0.534	-0.373	-0.323	18.347	14.947	25.147	9.873	58.280	86.280	85.756	12.868	13.711	
300120	经纬电材	0.25	11.88	1936758	22655052	-0.364	-0.244	-0.239	31.700	27.354	40.394	7.859	46.612	60.907	41.871	12.170	12.811	
300121	阳谷华泰	5.58	13.63	6706440	90118280	-0.202	-0.121	-0.161	54.236	35.737	91.235	30.989	29.231	55.804	45.544	13.192	13.426	
300122	智飞生物	1.21	19.20	2091521	39859748	-0.040	0.056	-0.191	37.260	37.265	37.248	11.601	40.835	70.154	62.675	19.366	19.440	
300123	太阳鸟	9.99	14.53	12261086	166335248	0.242	0.013	0.457	84.117	75.432	101.487	43.762	8.253	42.381	46.127	12.816	12.593	
300124	汇川技术	1.01	24.99	7424738	184807488	0.134	0.150	-0.032	66.468	51.648	96.109	25.352	12.676	38.621	33.306	24.551	24.065	
300125	易世达	0.31	26.08	251303	6536526	-0.040	0.005	-0.089	58.481	51.404	72.636	15.567	36.887	52.745	57.106	25.974	26.051	
300126	锐奇股份	1.05	7.68	1844304	14065687	-0.263	-0.174	-0.179	29.667	24.940	39.122	10.648	50.000	80.051	73.307	7.876	8.345	
300127	银河磁体	2.15	18.06	5579129	100209264	0.361	0.435	-0.148	42.482	42.358	42.731	17.216	33.533	24.175	45.033	17.806	17.101	
300128	锦富技术	0.75	8.06	13934784	111293088	-0.037	0.054	-0.181	40.230	37.390	45.912	16.851	37.569	60.002	52.482	8.252	8.258	
300129	泰胜风能	0.57	7.00	2215721	15439761	-0.053	-0.047	-0.013	54.025	42.853	76.369	21.505	30.107	57.935	53.703	6.982	7.128	
300130	新国都	1.21	17.60	2200467	38555436	-0.428	-0.226	-0.405	25.667	18.676	39.648	12.427	40.971	68.137	52.495	17.919	18.662	
300131	英唐智控	-0.26	7.77	3009095	23335864	-0.127	-0.070	-0.115	32.837	31.273	35.965	11.050	38.122	75.918	52.104	7.999	8.202	
300132	青松股份	0.00	8.40	6432602	53493428	0.023	-0.043	0.134	67.194	56.422	88.737	39.051	22.263	53.952	58.419	8.104	8.128	
300133	华策影视	-1.21	9.81	6707586	65885508	-0.333	-0.254	-0.158	26.553	22.979	33.700	5.797	23.188	78.473	78.947	10.133	10.601	
300134	大富科技																	
300135	宝利国际	-0.65	4.59	13253669	60587200	-0.223	-0.191	-0.064	31.573	25.665	43.389	17.293	33.083	49.954	52.845	4.741	5.163	
300136	信维通信	-0.33	39.11	3292158	128690520	0.188	0.289	-0.203	57.469	44.191	84.026	24.668	23.783	26.609	25.095	38.803	37.932	
300137	先河环保	8.32	22.13	62812672	1375347584	-1.479	-1.475	-0.007	37.650	24.120	64.711	25.998	31.357	67.268	56.097	21.703	25.181	
300138	晨光生物	-0.26	11.67	1582873	18457972	-0.391	-0.320	-0.142	45.585	35.021	66.713	6.693	38.189	84.663	78.865	11.983	12.678	
300139	晓程科技	0.34	8.87	3294728	29024842	-0.477	-0.310	-0.333	14.081	15.965	10.312	3.759	65.414	93.871	70.724	9.443	10.237	
300140	中环装备					-0.402	-0.202	-0.400	30.353	26.585	37.891	18.058	30.664	40.936	43.801	17.476	17.602	
300141	和顺电气	4.53	11.31	5402367	59609300	-0.325	-0.085	-0.482	18.274	21.276	12.268	12.146	45.749	82.823	60.010	11.747	12.190	
300142	沃森生物	-0.84	11.86	4500663	53355428	-0.035	0.063	-0.196	14.017	19.619	2.811	7.819	26.749	63.867	50.047	12.167	12.074	
300143	星普医科	0.72	26.65	539581	14249316	-0.152	0.148	-0.600	24.553	32.122	9.417	4.281	48.165	85.294	74.458	27.283	26.940	
300144	宋城演艺	-1.77	18.87	7930400	150219056	-0.520	-0.396	-0.247	16.748	17.789	14.668	16.279	38.206	61.122	64.879	19.578	20.355	
300145	中金环境					0.100	-0.055	0.309	85.751	80.772	95.708	35.667	5.000	77.533	48.154	16.444	16.490	
300146	汤臣倍健	-0.47	12.77	18427810	235489296	0.141	0.270	-0.259	34.445	28.109	47.118	9.150	24.837	68.392	63.941	12.829	12.275	
300147	香雪制药	0.00	9.46	3385625	31869080	-0.205	-0.129	-0.151	35.143	32.390	40.648	6.030	57.286	88.981	75.069	9.700	10.045	
300148	天舟文化																	
300149	量子高科																	
300150	世纪瑞尔	-2.62	7.05	5468615	38632524	-0.199	-0.164	-0.070	18.581	23.095	9.553	19.497	55.346	28.873	31.438	7.464	7.896	
300151	昌红科技																	
300152	科融环境	8.24	7.75	26767128	201748144	-0.523	-0.447	-0.153	39.397	26.246	65.699	24.573	41.297	69.188	80.352	7.711	8.642	
300153	科泰电源	-1.35	13.18	7511183	98822480	-0.167	0.216	-0.766	16.767	23.457	3.388	7.873	53.601	64.943	58.378	14.288	14.220	
300154	瑞凌股份	0.74	8.19	2067813	16742413	-0.092	-0.063	-0.057	49.185	43.524	60.506	28.030	29.545	59.633	58.034	8.153	8.311	
300155	安居宝	-0.42	7.14	3514900	25002138	-0.326	-0.281	-0.089	32.141	30.682	35.061	16.270	43.254	57.501	39.405	7.433	8.159	
300156	神雾环保					-1.321	-0.514	-1.615	9.682	19.000	-8.955	0.000	65.072	77.131	53.459	29.008	31.137	
300157	恒泰艾普	0.79	8.95	23964122	213250736	-0.496	-0.462	-0.069	28.903	25.888	34.932	3.943	46.595	82.391	53.533	9.237	10.320	
300158	振东制药	-0.37	16.25	1804932	29281848	0.010	0.058	-0.096	49.330	52.752	42.485	8.837	37.209	50.289	59.480	16.367	16.465	
300159	新研股份	-1.63	12.05	5570948	67177880	-0.472	-0.432	-0.079	26.640	35.955	8.012	0.000	35.380	82.779	64.250	12.604	13.643	
300160	秀强股份	0.23	8.73	6062458	52667756	-0.082	-0.006	-0.151	18.902	22.790	11.125	10.204	40.306	55.057	50.802	8.938	9.033	
300161	华中数控	-0.06	16.70	2429419	40210276	-0.645	-0.417	-0.455	17.844	16.411	20.710	19.843	49.509	58.610	55.471	17.349	18.566	
300162	雷曼股份	-0.51	9.71	4302839	41454268	-0.309	-0.189	-0.240	21.098	20.824	21.644	24.545	35.758	68.555	53.569	10.048	10.505	
300163	先锋新材																	
300164	通源石油					-0.178	-0.081	-0.193	22.198	33.768	-0.943	1.724	70.690	70.627	74.007	6.581	6.897	
300165	天瑞仪器	-1.07	7.38	6842872	50525564	-0.267	-0.191	-0.153	27.827	24.012	35.458	13.953	49.302	80.738	61.158	7.633	8.145	
300166	东方国信	-3.17	12.22	13114686	160413488	-0.166	0.024	-0.380	18.191	20.938	12.698	9.877	30.617	74.842	65.205	12.816	12.834	
300167	迪威视讯	1.37	11.85	1949585	22835812	0.020	-0.040	0.119	76.991	73.165	84.641	1.083	32.491	31.883	42.648	11.729	11.831	
300168	万达信息	-0.15	12.97	7173800	92993368	-0.460	-0.321	-0.279	19.283	20.286	17.275	6.799	39.943	73.324	53.862	13.544	14.321	
300169	天晟新材	0.14	6.99	2395253	16633799	-0.231	-0.162	-0.137	25.089	22.346	30.574	16.667	41.954	70.581	70.630	7.204	7.651	
300170	汉得信息	1.77	9.78	9537038	92018056	-0.179	-0.122	-0.115	26.367	26.100	26.901	13.131	32.828	77.683	73.198	9.881	10.235	
300171	东富龙	0.66	10.68	2722617	28897800	-0.248	-0.115	-0.266	14.563	26.387	-9.086	4.930	53.873	54.791	46.215	11.130	11.501	
300172	中电环保	1.11	9.10	6338425	57235412	-0.427	-0.336	-0.183	16.153	14.649	19.161	6.161	55.924	86.064	79.609	9.441	10.228	
300173	智慧松德	1.68	10.31	1352400	13889185	-0.564	-0.423	-0.283	15.867	15.118	17.365	9.898	61.433	84.756	63.213	10.788	11.780	
300174	元力股份	2.08	29.98	391856	11619297	-0.090	-0.168	0.156	75.148	58.775	107.894	8.116	16.998	81.215	69.355	29.318	29.727	
300175	朗源股份	1.43	7.82	10403591	80482672	-0.126	-0.057	-0.139	31.166	31.863	29.770	9.881	40.711	55.450	61.138	7.913	8.156	
300176	鸿特精密	6.40	59.66	1772552	104017512	-1.341	0.450	-3.581	19.949	31.183	-2.518	10.930	48.252	68.988	58.472	63.902	64.179	
300177	中海达					0.050	0.050	0.000	68.466	60.139	85.120	25.547	6.569	38.925	37.485	11.657	11.551	
300178	腾邦国际	0.21	14.26	9569538	133886968	0.337	0.197	0.280	78.752	74.634	86.988	26.550	10.659	48.662	42.304	13.764	13.297	
300179	四方达	10.06	7.11	21850120	152394768	0.029	0.014	0.029	53.521	41.768	77.027	39.286	23.469	23.331	43.114	6.612	6.552	
300180	华峰超纤	0.00	25.18	1756000	43876620	-0.323	-0.186	-0.275	42.666	45.103	37.794	0.418	39.554	70.677	50.557	25.524	25.923	
300181	佐力药业	-1.70	6.35	5885618	37199660	-0.138	-0.070	-0.137	14.095	20.761	0.761	4.687	64.062	82.867	67.397	6.678	6.931	
300182	捷成股份	-1.33	8.90	10620746	94753120	-0.124	-0.090	-0.068	14.904	25.496	-6.282	16.981	41.509	20.039	33.113	9.205	9.410	
300183	东软载波	3.67	19.19	3268979	61939996	-0.624	-0.494	-0.260	29.479	25.152	38.133	9.773	40.140	72.711	52.496	19.376	20.483	
300184	力源信息	4.37	13.15	6557542	84777016	0.138	0.193	-0.110	44.199	32.850	66.895	25.846	25.231	45.984	50.307	12.805	12.564	
300185	通裕重工	1.17	2.60	20314968	52614360	-0.016	-0.016	0.001	51.849	51.021	53.504	21.212	36.364	46.247	44.067	2.590	2.639	
300187	永清环保	0.58	10.37	1273360	13208982	-0.291	-0.192	-0.198	21.730	19.847	25.497	8.597	45.249	82.343	59.110	10.657	11.176	
300188	美亚柏科	2.02	16.18	4957484	79756320	-0.394	-0.250	-0.289	30.876	23.606	45.418	15.106	39.362	81.008	64.619	16.309	16.973	
300189	神农基因	1.56	3.25	10903188	35205388	-0.075	-0.083	0.016	49.559	41.915	64.846	22.034	40.678	62.312	64.287	3.231	3.454	
300190	维尔利	-0.15	13.64	1623400	22054146	-0.329	-0.228	-0.202	17.357	18.577	14.917	5.023	42.466	89.772	67.878	14.012	14.574	
300191	潜能恒信	0.66	22.87	1895083	42910604	-0.910	-0.637	-0.547	23.940	21.384	29.051	8.358	43.731	78.871	72.594	23.718	25.041	
300192	科斯伍德																	
300193	佳士科技	0.62	8.16	2660007	21639656	-0.086	-0.076	-0.020	54.722	42.723	78.721	21.591	27.841	49.096	57.829	8.117	8.333	
300194	福安药业	0.88	6.88	5037725	34594848	-0.090	-0.092	0.004	51.017	40.567	71.916	18.644	34.746	55.968	52.745	6.848	7.151	
300195	长荣股份	-0.14	14.22	2238700	31891788	-0.035	-0.011	-0.047	62.452	53.363	80.631	13.242	36.530	72.506	55.235	14.243	14.289	
300196	长海股份	0.81	26.01	3266482	84585808	-1.658	-1.303	-0.710	17.096	21.127	9.035	20.255	55.830	68.538	50.121	27.730	31.037	
300197	铁汉生态	0.08	13.16	7761607	101717232	-0.096	-0.028	-0.135	47.418	39.349	63.555	19.818	32.346	54.974	50.371	13.089	13.313	
300198	纳川股份																	
300199	翰宇药业	0.34	14.83	3619400	53191056	-0.091	-0.033	-0.114	33.037	34.350	30.409	8.278	30.132	33.711	35.128	14.992	15.128	
300200	高盟新材	1.10	11.95	1235989	14611819	-0.546	-0.313	-0.466	10.851	14.033	4.487	4.267	57.867	88.499	74.013	12.702	13.570	
300201	海伦哲																	
300202	聚龙股份	0.12	16.87	2889968	48603364	-0.079	-0.102	0.047	65.509	49.430	97.666	18.118	34.118	33.565	56.422	16.583	16.731	
300203	聚光科技	-0.64	26.46	2528084	66946584	-0.420	-0.174	-0.493	21.330	25.929	12.131	3.783	52.796	88.074	74.777	27.311	27.994	
300204	舒泰神	1.29	14.90	1617517	23816526	-0.196	-0.105	-0.180	33.834	32.271	36.959	2.397	45.205	92.405	71.205	15.082	15.435	
300205	天喻信息	0.91	10.01	3528105	35097992	-0.158	-0.044	-0.228	22.571	26.118	15.476	9.155	51.408	76.026	65.487	10.319	10.655	
300206	理邦仪器	0.72	8.45	2214633	18608198	-0.113	-0.056	-0.113	27.484	33.239	15.975	12.136	42.233	49.165	44.068	8.584	8.780	
300207	欣旺达	-0.79	11.37	7137740	81073024	-0.148	-0.085	-0.125	31.093	26.552	40.175	18.852	26.639	62.276	51.109	11.528	11.743	
300208	恒顺众昇	-1.59	14.87	3382784	50530356	-0.103	0.002	-0.210	37.956	35.732	42.403	17.433	37.772	61.748	58.856	15.185	15.265	
300209	天泽信息																	
300210	森远股份	2.86	8.28	4610560	37961828	-0.482	-0.349	-0.266	30.213	20.616	49.408	23.936	45.213	77.257	86.693	8.446	9.166	
300211	亿通科技	0.38	7.88	1325079	10396161	-0.305	-0.191	-0.228	18.514	22.566	10.409	7.692	50.427	87.155	70.443	8.265	8.763	
300212	易华录	1.01	23.01	6170755	139411840	-0.827	-0.473	-0.708	15.295	18.444	8.998	4.216	58.103	89.445	72.386	24.188	25.940	
300213	佳讯飞鸿	1.06	7.64	4366907	33189924	-0.428	-0.317	-0.223	19.618	16.215	26.424	11.211	59.641	87.217	72.197	7.990	8.802	
300214	日科化学	1.09	6.51	2690555	17400900	-0.090	-0.058	-0.065	30.543	33.814	24.001	18.978	41.606	49.845	56.654	6.578	6.754	
300215	电科院	7.36	12.26	41361604	489314400	0.345	0.167	0.355	82.243	73.891	98.947	38.053	11.858	36.521	33.421	11.209	10.730	
300216	千山药机	-1.19	20.69	3590540	74039704	-0.987	-0.607	-0.761	20.961	26.219	10.443	2.306	60.316	69.510	43.127	22.387	23.927	
300217	东方电热	0.58	3.44	8530460	29173930	-0.071	-0.053	-0.037	20.988	22.106	18.751	29.545	26.136	13.586	21.794	3.510	3.599	
300218	安利股份	-0.38	10.56	1052100	11046422	-0.288	-0.209	-0.159	38.223	30.738	53.192	12.287	39.590	75.753	66.087	10.779	11.300	
300219	鸿利智汇	1.98	12.39	2686249	33305142	-0.132	0.008	-0.281	33.520	29.887	40.788	15.988	39.244	82.301	59.590	12.510	12.573	
300220	金运激光	1.22	16.58	1164809	19097856	-0.664	-0.452	-0.425	18.367	20.148	14.805	7.157	49.503	87.533	66.003	17.263	18.550	
300221	银禧科技	0.34	11.94	2326900	27604858	-0.374	-0.190	-0.367	19.198	17.959	21.676	6.419	52.365	89.080	77.656	12.434	12.932	
300222	科大智能	-1.27	21.79	10403719	226387616	-0.025	0.054	-0.159	50.080	42.938	64.364	30.942	31.692	40.431	35.480	21.707	21.907	
300223	北京君正	-0.50	22.09	1755634	38553756	-0.631	-0.292	-0.677	24.908	27.320	20.083	5.919	54.377	66.056	52.910	23.070	24.111	
300224	正海磁材	0.29	10.38	12102297	125648424	0.307	0.354	-0.093	35.660	41.417	24.147	12.317	23.173	36.129	51.163	10.418	9.940	
300225	金力泰	-0.57	13.87	1390180	19268240	-0.130	-0.062	-0.135	58.386	43.070	89.019	19.204	20.141	56.094	70.432	13.856	13.831	
300226	上海钢联	2.46	35.44	2176215	76560872	-1.061	-0.848	-0.424	32.764	24.225	49.841	9.623	34.028	55.481	46.241	35.584	36.858	
300227	光韵达	-1.97	19.41	2415093	46772980	-0.445	-0.197	-0.497	16.929	22.047	6.693	3.423	47.928	65.797	44.672	20.471	20.978	
300228	富瑞特装	0.96	10.50	6887270	72077768	-0.185	-0.080	-0.209	27.851	26.242	31.068	12.245	48.299	75.018	57.160	10.725	11.071	
300229	拓尔思	0.84	10.82	2292156	24521926	-0.446	-0.302	-0.288	18.513	18.554	18.431	4.070	46.512	91.765	68.097	11.292	12.090	
300230	永利股份	1.06	16.15	1903080	30437854	-0.128	-0.051	-0.153	57.176	39.939	91.650	16.138	27.954	67.100	54.783	16.078	16.135	
300231	银信科技	-0.54	11.10	4895965	53873176	-0.570	-0.385	-0.369	12.175	13.231	10.065	4.167	63.141	93.393	77.349	11.791	12.796	
300232	洲明科技	1.83	15.05	2600756	38840512	-0.063	0.077	-0.280	27.868	25.121	33.361	11.494	31.034	60.132	49.888	15.169	15.067	
300233	金城医药	-1.05	19.87	1336323	26477014	-0.322	-0.254	-0.136	21.608	27.700	9.426	17.442	17.054	24.488	23.289	20.470	21.259	
300234	开尔新材					-0.253	-0.335	0.165	65.565	45.984	104.727	44.025	18.868	37.364	31.615	12.110	12.675	
300235	方直科技	0.32	15.48	1317380	20179276	-0.536	-0.545	0.017	47.786	48.540	46.276	3.684	33.860	76.369	60.039	15.977	17.543	
300236	上海新阳	2.60	24.87	2350806	57574660	-1.108	-0.693	-0.829	15.606	17.959	10.901	5.691	54.936	83.644	54.516	26.161	27.980	
300237	美晨科技	1.36	14.87	1972288	29197096	-0.513	-0.284	-0.458	24.682	23.074	27.898	13.487	44.701	64.985	53.083	15.341	16.136	
300238	冠昊生物	0.98	22.59	5375291	117342872	-0.687	-0.444	-0.488	18.474	15.998	23.428	4.613	52.679	61.414	58.854	23.466	24.548	
300239	东宝生物	-0.16	6.08	2828662	17140870	-0.147	-0.104	-0.088	32.406	31.581	34.055	8.840	40.884	80.539	67.011	6.212	6.493	
300240	飞力达	0.44	9.13	1341250	12204900	-0.077	-0.042	-0.068	38.249	30.746	53.254	20.354	25.221	32.436	48.388	9.164	9.315	
300241	瑞丰光电	1.04	12.63	2155019	27091934	0.097	0.142	-0.091	48.584	44.408	56.936	16.107	28.859	22.119	23.236	12.478	12.234	
300242	明家联合	0.64	7.85	3823405	29735000	-0.409	-0.272	-0.274	20.150	17.259	25.932	6.542	49.533	89.719	77.531	8.243	8.941	
300243	瑞丰高材	1.73	10.02	1373995	13662509	-0.331	-0.256	-0.150	35.939	27.380	53.056	18.874	39.404	61.558	61.137	10.172	10.811	
300244	迪安诊断	1.38	27.14	2267322	61062628	-0.925	-0.613	-0.625	23.670	21.346	28.318	7.273	37.386	54.986	56.626	28.001	29.263	
300245	天玑科技	0.81	12.40	1997835	24434526	-0.497	-0.343	-0.308	16.459	16.668	16.042	2.210	47.790	95.345	65.286	12.922	13.759	
300246	宝莱特	0.09	23.42	1129100	26349988	-0.955	-0.575	-0.761	13.127	18.900	1.580	2.152	59.684	76.425	61.627	24.862	26.368	
