历史行情.指标排序沪深Ａ股 日期:2017-07-20,四 指标:MACD(12,26,9)   VR(24,6)   CR(26,10,20,40,62)   BRAR(26)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  VR	  MAVR	  CR	  MA1	  MA2	  MA3	  MA4	  BR	  AR	
002329	皇氏集团	0.35	8.60	10270974	88975904	-0.310	-0.197	-0.227	79.827	87.879	55.864	113.796	93.416			59.367	73.407	
002330	得利斯	1.70	8.37	2734700	22826712	-0.133	-0.037	-0.193	79.419	98.796	59.252	145.656	122.999			67.127	84.872	
002331	皖通科技																	
002332	仙琚制药	0.13	8.01	3015977	24231766	-0.041	0.027	-0.136	151.311	155.865	102.691	157.552	131.212			107.097	95.146	
002333	罗普斯金	-2.01	13.15	2422479	32169352	-0.409	-0.274	-0.269	63.537	99.331	99.351	112.562	80.109			110.758	100.116	
002334	英威腾	0.97	7.26	4515596	32797548	0.007	0.038	-0.061	146.020	145.453	123.058	169.752	107.526			90.749	104.785	
002335	科华恒盛	0.38	34.64	1554056	54149576	0.044	0.286	-0.484	153.231	160.724	119.499	115.009	136.992			112.280	129.725	
002336	人人乐	4.32	13.05	4078261	52571912	0.399	0.408	-0.019	126.682	121.109	181.073	218.201	163.585			156.736	191.518	
002337	赛象科技	0.00	5.56	3787549	21145712	-0.090	-0.052	-0.077	102.189	114.202	79.156	114.483	87.042			55.122	66.316	
002338	奥普光电	0.00	15.21	1349310	20590338	-0.565	-0.371	-0.388	58.610	54.155	89.035	124.578	70.999			74.700	89.039	
002339	积成电子	-1.34	11.03	8286830	92981000	-1.132	-0.945	-0.372	43.250	40.533	16.856	13.615				26.015	54.580	
002340	格林美	0.61	6.64	295623936	1983259264	0.241	0.231	0.020	186.016	192.236	148.125	187.352	144.307			128.955	155.034	
002341	新纶科技	0.36	19.40	4344118	84171336	0.363	0.423	-0.120	147.025	141.934	148.866	186.763	147.718			131.700	122.771	
002342	巨力索具	-1.19	8.30	38951524	327432480	-0.687	-0.511	-0.352	65.153	60.083	31.527	78.320	97.778			35.618	53.701	
002343	慈文传媒	0.96	33.56	2751919	92150448	-1.312	-0.913	-0.799	63.268	61.992	56.486	91.476	123.067			80.357	75.392	
002344	海宁皮城	0.38	7.98	5747369	45809476	-0.093	-0.040	-0.106	121.890	101.444	74.134	121.211	97.961			69.712	77.157	
002345	潮宏基	0.00	10.69	3135723	33334188	0.075	0.092	-0.033	121.139	109.666	120.872	154.186	128.431			74.065	111.585	
002346	柘中股份	-1.43	26.26	7649987	204096848	0.089	0.483	-0.787	96.368	92.202	100.747	163.665	108.569			117.120	145.042	
002347	泰尔股份	-0.86	6.94	3211600	22463596	-0.094	-0.041	-0.105	116.177	141.145	94.118	135.663	106.732			74.441	89.510	
002348	高乐股份					-0.019	-0.007	-0.026	65.485		52.174					109.375	28.846	
002349	精华制药	-0.54	9.15	3134732	28640756	-0.089	-0.025	-0.127	92.188	82.896	78.590	135.804	110.545			85.714	140.809	
002350	北京科锐	-2.39	13.45	20404206	279623584	-0.618	-0.408	-0.419	58.224	65.500	34.338	71.348	112.125			44.035	87.210	
002351	漫步者	-0.45	11.01	10198887	113603712	-0.027	0.072	-0.198	108.198	111.812	102.000	125.966	115.528			90.827	124.820	
002352	顺丰控股	-0.30	49.70	2710831	135004480	-0.542	-0.351	-0.381	86.185	83.008	84.664	78.817	93.744			100.707	82.265	
002353	杰瑞股份	1.19	14.49	6749879	97726304	-0.381	-0.202	-0.358	64.333	64.539	49.551	91.113	93.082			45.017	55.535	
002354	天神娱乐	0.21	19.53	5037256	98968808	-0.543	-0.354	-0.377	78.783	81.721	81.021	118.856	88.149			91.081	111.432	
002355	兴民智通	0.87	9.30	3033559	28229688	-0.223	-0.122	-0.202	161.717	153.432	89.895	144.844	107.096			86.117	118.414	
002356	赫美集团					-0.262	-0.232	-0.059	43.662	37.345	74.378	76.873				39.324	50.855	
002357	富临运业	0.10	10.05	2075757	20913596	-0.116	-0.049	-0.134	108.694	124.151	91.549	125.516	95.211			62.903	75.628	
002358	森源电气	2.16	15.63	5610804	87412784	-0.749	-0.541	-0.415	42.605	41.745	25.924					30.769	37.628	
002359	齐星铁塔	0.33	36.60	942700	34488800	-0.176	0.134	-0.621	187.772	205.464	113.666	127.578	117.589			147.041	107.192	
002360	同德化工	-0.13	7.83	3178000	25079246	-0.142	-0.076	-0.133	78.644	95.474	83.009	103.149	101.188			74.866	78.142	
002361	神剑股份	2.71	7.21	17379000	124727408	0.000	0.118	-0.236	130.630	131.411	127.357	178.166	126.127			106.100	178.864	
002362	汉王科技	0.30	20.17	3734884	75893320	-0.010	0.144	-0.308	132.720	127.941	121.594	163.095	111.622			118.819	152.092	
002363	隆基机械	-0.23	8.62	3661502	31625226	-0.209	-0.123	-0.171	78.317	86.761	79.702	122.357	89.898			79.240	92.138	
002364	中恒电气	-0.81	12.30	1921272	23829748	-0.374	-0.272	-0.204	84.603	91.510	75.267	127.023	78.087			95.000	77.203	
002365	永安药业	-0.71	29.34	2627948	77562832	0.229	0.616	-0.774	115.494	117.529	113.296	153.762	156.204			104.549	129.263	
002366	台海核电					0.364	0.461	-0.193	191.329	160.767	139.404	173.946	109.983			127.098	134.378	
002367	康力电梯	0.73	11.04	2600795	28758762	-0.161	-0.097	-0.128	113.324	104.063	78.230	134.000	93.273			91.057	106.195	
002368	太极股份	-1.67	25.35	5094521	130662264	-0.292	0.166	-0.916	102.878	137.024	86.528	132.785	107.910			114.253	121.982	
002369	卓翼科技	-0.13	7.60	4115300	31523298	-0.218	-0.103	-0.231	74.806	66.480	55.811	137.713	133.094			66.181	71.296	
002370	亚太药业	-0.29	27.79	1040007	28827672	-0.252	-0.114	-0.275	49.299	59.833	75.203	120.134	101.138			66.763	57.162	
002371	北方华创	3.36	23.37	3584894	82839856	-0.379	-0.179	-0.400	83.455	79.175	67.043	126.592	113.495			68.619	76.838	
002372	伟星新材	0.65	18.53	3563559	66010596	0.299	0.371	-0.144	160.123	138.754	127.154	166.267	147.906			102.459	113.498	
002373	千方科技	0.00	11.99	11517986	139164944	-0.496	-0.355	-0.281	98.223	108.421	58.462	97.619	86.308			69.785	90.845	
002374	丽鹏股份	0.00	5.55	4833374	27067382	-0.107	-0.070	-0.074	93.790	107.729	81.250	113.351	91.961			81.538	82.796	
002375	亚厦股份	0.00	8.25	7051490	58316880	-0.187	-0.116	-0.142	104.416	123.229	72.077	119.586	99.025			68.519	88.889	
002376	新北洋	-0.97	12.25	4084183	50393656	-0.233	-0.086	-0.295	79.095	91.305	75.392	139.391	119.790			64.481	81.010	
002377	国创高新	0.10	9.92	9060585	90016272	0.021	0.023	-0.005	213.069	179.028	114.828	128.732	126.297			88.675	92.341	
002378	章源钨业	2.33	10.11	25359188	251484016	0.218	0.191	0.053	207.701	180.460	155.153	174.646	107.264			118.610	144.663	
002379	宏创控股	3.55	8.17	20177776	166293328	-0.147	-0.068	-0.159	91.674	66.434	62.273	93.077	117.745			94.264	94.605	
002380	科远股份	-1.48	19.95	5019340	99886040	0.400	0.253	0.294	169.620	192.653	167.647	140.418	96.444			89.202	100.803	
002381	双箭股份	0.12	8.31	2418706	20067962	-0.121	-0.060	-0.121	112.717	121.063	96.716	146.892	90.992			87.153	78.595	
002382	蓝帆医疗	-0.25	12.13	1349831	16424918	0.093	0.129	-0.073	176.037	173.616	148.042	194.365	123.155			98.442	95.573	
002383	合众思壮	0.67	13.44	4832070	65066788	-0.277	-0.019	-0.517	111.992	118.165	98.244	172.517	131.033			130.494	117.974	
002384	东山精密	-0.34	23.51	3799450	89969032	-0.430	-0.277	-0.304	104.075	98.031	78.508	96.912	107.085			77.017	93.631	
002385	大北农	-0.32	6.14	14348630	88439056	-0.008	0.037	-0.090	91.659	105.000	111.465	154.733	128.121			102.041	104.167	
002386	天原集团	1.02	7.90	17487686	138182960	0.197	0.173	0.048	195.148	171.284	183.716	192.478	119.451			152.536	172.112	
002387	黑牛食品	0.74	16.36	6859785	112433184	-0.035	-0.144	0.219	105.196	90.018	106.399	77.482	91.155			112.721	127.022	
002388	新亚制程	-1.13	9.64	6147319	59747032	-0.067	0.064	-0.263	115.213	121.443	100.850	172.064	104.367			108.303	150.450	
002389	南洋科技	7.35	23.95	29797478	698681856	0.297	0.207	0.181	101.353	98.216	125.196	134.158	128.482			108.016	106.192	
002390	信邦制药	-0.96	8.28	5784655	47891076	-0.165	-0.124	-0.082	63.005	60.311	39.883	49.574	96.160			58.745	52.814	
002391	长青股份	0.14	13.86	2437584	33788112	-0.017	0.112	-0.257	175.414	164.100	112.060	188.179	123.410			98.986	107.366	
002392	北京利尔	-0.37	5.42	14360108	78362728	-0.190	-0.135	-0.111	98.349	96.780	48.899	74.606	102.666			52.941	71.373	
002393	力生制药	-0.03	33.47	713300	23952178	-0.388	-0.073	-0.630	116.529	132.915	67.892	158.629	127.625			63.432	76.477	
002394	联发股份	0.36	13.92	1738399	24233242	-0.129	-0.013	-0.233	129.745	114.011	80.204	169.761	137.743			80.747	100.639	
002395	双象股份	-0.50	14.05	2584731	36717624	-0.595	-0.334	-0.521	74.481	106.060	56.098	128.568	98.264			59.450	59.158	
002396	星网锐捷	0.99	18.41	4654977	86040848	-0.104	0.096	-0.400	107.920	100.431	104.959	167.067	128.090			113.256	102.900	
002397	梦洁股份	1.10	6.41	2337618	14914794	-0.051	-0.018	-0.068	91.655	114.036	95.632	138.000	97.132			102.051	101.020	
002398	建研集团	-1.57	12.56	1873365	23627282	0.093	0.168	-0.150	134.918	153.011	121.769	195.202	143.998			53.906	75.626	
002399	海普瑞																	
002400	省广股份	-0.79	6.31	26858000	170080128	-0.459	-0.308	-0.301	40.128	51.907	50.675	88.875	57.191			43.896	79.087	
002401	中远海科	0.83	12.12	1932596	23496220	-0.243	-0.120	-0.246	86.495	80.352	72.892	135.439	96.407			78.398	75.837	
002402	和而泰	-0.22	9.09	5466968	50095780	-0.056	0.064	-0.239	135.998	168.045	115.650	163.186	123.419			100.529	109.392	
002403	爱仕达	0.64	12.66	1530464	19353832	-0.073	0.042	-0.230	110.431	114.171	92.415	168.727	129.219			69.469	100.262	
002404	嘉欣丝绸	0.13	7.42	2850841	21182098	-0.060	-0.023	-0.074	108.626	121.155	96.168	121.442	107.117			105.118	106.148	
002405	四维图新	0.11	17.80	12525049	224169328	-0.130	0.094	-0.448	136.647	125.118	99.735	183.394	135.194			100.424	110.376	
002406	远东传动	0.00	7.69	4426442	34173864	-0.037	0.004	-0.081	190.103	185.781	119.583	157.703	110.275			124.644	118.779	
002407	多氟多	-1.24	27.02	82551176	2301097216	1.612	1.221	0.782	285.170	295.336	260.937	137.685	92.042			197.311	265.124	
002408	齐翔腾达	-0.37	10.84	15779219	172106320	0.132	0.163	-0.061	146.128	151.495	155.368	161.705	151.788			153.698	176.950	
002409	雅克科技																	
002410	广联达	-0.06	17.37	3936209	68840864	-0.131	0.036	-0.332	92.130	82.401	89.082	121.025	141.886			78.379	84.615	
002411	必康股份	-0.76	27.30	1112600	30381672	-0.216	-0.050	-0.333	122.148	151.782	88.947	143.982	138.668			69.931	85.043	
002412	汉森制药	0.19	15.54	810000	12586328	-0.052	0.032	-0.168	108.928	111.588	96.278	108.865	106.793			72.591	126.724	
002413	雷科防务	1.87	10.88	4920352	53182388	0.058	0.153	-0.191	258.633	281.906	133.113	178.090	125.714			121.429	176.431	
002414	高德红外	-0.36	16.43	2612195	43289164	-0.418	-0.178	-0.479	123.087	140.666	87.119	134.438	100.090			105.303	93.208	
002415	海康威视	0.10	30.00	39997596	1200711552	0.074	0.309	-0.469	116.273	109.176	101.704	139.349	171.585			82.361	77.698	
002416	爱施德	0.10	10.08	5475600	55700916	-0.115	0.006	-0.242	125.027	133.903	79.214	155.362	124.974			72.451	92.421	
002417	三元达																	
002418	康盛股份	-1.83	8.05	6610761	53472668	-0.077	-0.058	-0.039	62.397	58.458	67.019					78.788	53.906	
002419	天虹股份	0.43	14.10	3338001	47096536	0.032	0.115	-0.166	146.294	144.054	118.468	165.138	115.679			91.701	118.945	
002420	毅昌股份	1.06	6.66	2941885	19691604	-0.416	-0.202	-0.428	49.637	48.561	59.604	122.876	134.739			63.025	113.018	
002421	达实智能	-0.32	6.22	36248480	227563520	0.099	0.113	-0.026	162.192	210.597	177.039	211.469	131.809			187.317	185.149	
002422	科伦药业	-0.13	15.91	3079520	49194128	-0.020	0.097	-0.233	101.365	134.165	110.594	199.193	145.636			89.928	114.534	
002423	中原特钢	2.81	12.80	9969391	124438984	0.178	0.251	-0.145	136.220	117.738	135.563	176.307	145.464			117.849	142.551	
002424	贵州百灵	-0.53	16.97	5113438	87024456	-0.127	0.097	-0.448	108.968	111.041	85.650	139.442	161.234			87.841	106.354	
002425	凯撒文化	1.20	8.43	5877332	49302440	-0.215	-0.137	-0.156	80.650	77.059	71.016	116.938	106.036			85.549	90.149	
002426	胜利精密																	
002427	尤夫股份					-0.108	-0.030	-0.157	101.665		52.547					76.726	50.328	
002428	云南锗业	-0.17	12.09	33289934	400881184	0.323	0.299	0.048	315.580	463.968	164.442	178.949	112.972			119.811	156.027	
002429	兆驰股份	-0.30	3.28	47696584	156087344	0.022	-0.015	0.072	123.506	126.001	163.077	82.948	68.639			88.636	114.474	
002430	杭氧股份	-1.00	9.95	6550270	65635400	0.285	0.202	0.167	125.911	123.783	183.359	160.654	107.401			140.849	199.322	
002431	棕榈股份	-0.21	9.52	27300120	261127856	-0.540	-0.384	-0.312	44.471	49.862	39.453	82.081	105.627			36.496	48.548	
002432	九安医疗	0.39	10.21	3221355	33038678	-0.393	-0.238	-0.310	61.325	77.552	55.647	111.933	99.037			69.333	78.302	
002433	太安堂	-0.22	8.90	4562897	40692676	-0.090	-0.043	-0.095	63.231	70.244	94.313	143.433	94.934			88.406	104.787	
002434	万里扬	-1.15	14.65	6404719	94600288	-0.078	0.115	-0.387	105.116	146.230	107.493	149.841	110.998			104.457	77.670	
002435	长江润发	0.48	16.63	2622836	43405080	0.099	0.190	-0.181	206.848	274.633	111.947	142.800	106.231			78.426	92.126	
002436	兴森科技	0.17	6.07	4439833	27040672	-0.078	-0.039	-0.078	95.288	107.098	70.449	98.633	104.481			70.115	96.000	
002437	誉衡药业	-0.15	6.76	3047403	20656498	-0.037	0.021	-0.117	111.896	128.106	100.693	150.093	108.434			79.039	82.063	
002438	江苏神通	-0.53	7.45	2922291	21931570	-0.279	-0.165	-0.227	97.227	114.472	57.658	97.694	82.783			68.235	75.617	
002439	启明星辰	-0.62	17.69	2703924	48002612	-0.243	-0.025	-0.437	78.795	88.486	81.771	152.363	139.361			78.323	91.247	
002440	闰土股份	1.45	16.84	11032563	185016032	0.451	0.353	0.196	262.630	224.891	200.836	189.869	129.448			129.018	126.328	
002441	众业达	-0.37	10.85	3415902	37520308	-0.109	0.006	-0.230	95.170	96.963	106.310	160.538	119.643			84.952	129.268	
002442	龙星化工					-0.028	-0.012	-0.032	86.965	78.529	82.540					26.882	67.883	
002443	金洲管道	0.45	8.88	7391760	65801616	-0.153	-0.091	-0.123	127.267	125.630	69.553	100.817	111.915			58.989	75.385	
002444	巨星科技	-0.20	14.98	8042118	120828424	-0.032	0.067	-0.197	90.909	98.475	109.845	158.006	130.757			123.971	109.670	
002445	中南文化	0.24	12.35	6406776	79054736	-0.064	-0.086	0.043	98.286	86.599	109.914	111.373	73.415			60.227	93.047	
002446	盛路通信	2.19	12.11	2599830	31185628	0.027	0.092	-0.130	128.374	141.196	108.955	161.122	147.070			122.781	96.325	
002447	壹桥股份																	
002448	中原内配	-0.60	10.02	5333571	53706884	0.011	0.082	-0.142	166.662	180.309	102.691	150.651	120.126			104.923	132.374	
002449	国星光电	-1.03	15.38	8413427	130516608	-0.093	0.076	-0.338	114.969	116.239	95.630	147.789	116.430			85.516	116.642	
002450	康得新	1.43	21.98	41769024	916868160	0.147	0.236	-0.178	135.910	134.636	138.628	169.520	172.891			102.147	118.242	
002451	摩恩电气	0.98	21.61	1614100	34752816	0.408	0.412	-0.008	183.870	179.319	156.647	212.627	140.845			123.906	119.626	
002452	长高集团	0.47	6.44	2593200	16721131	-0.087	-0.023	-0.129	123.219	140.809	85.615	150.043	109.393			73.148	75.355	
002453	天马精化	0.38	7.95	2414300	19113780	0.039	0.083	-0.088	222.719	210.733	112.524	168.984	120.013			99.273	78.105	
002454	松芝股份	0.67	12.08	1956254	23683566	-0.134	-0.058	-0.152	96.595	89.595	67.782	125.831	101.828			62.404	99.361	
002455	百川股份	2.01	11.69	18070386	211066704	0.184	0.041	0.286	183.678	137.818	159.411	95.144	60.439			113.688	146.681	
002456	欧菲光	0.05	19.35	46216188	892126912	0.501	0.457	0.088	185.834	140.166	165.141	164.339	144.319			119.847	161.818	
002457	青龙管业	0.47	12.75	40590212	523688800	-1.192	-0.553	-1.278	102.199	111.655	71.844	127.700	89.291			62.378	194.661	
002458	益生股份	-1.53	25.80	6579668	171924272	1.186	0.974	0.424	191.245	171.044	152.821	172.246	135.693			130.458	165.895	
002459	天业通联	-0.65	13.76	3737201	51898584	-0.707	-0.539	-0.335	91.122	71.351	37.085	79.776	102.979			49.892	74.055	
002460	赣锋锂业	6.40	58.22	40207384	2302902784	3.083	2.419	1.329	206.494	207.211	233.451	168.039	116.351			190.983	240.388	
002461	珠江啤酒	-0.82	10.86	3314939	36110956	-0.137	0.011	-0.295	68.040	83.690	84.763	147.333	121.461			76.399	80.944	
002462	嘉事堂	-0.66	36.40	1401723	51533988	-0.419	-0.234	-0.370	64.865	73.215	79.553	115.498	96.211			72.357	133.948	
002463	沪电股份	0.23	4.37	9950273	43405808	-0.030	-0.001	-0.058	145.006	130.016	89.243	156.338	130.454			71.653	82.353	
002464	金利科技																	
002465	海格通信	0.09	11.14	11282045	125538560	0.087	0.104	-0.034	204.920	195.107	115.458	145.937	116.287			90.526	80.756	
002466	天齐锂业	3.61	66.05	32583900	2155865856	3.769	3.309	0.918	147.080	136.517	219.854	212.930	157.276			164.882	213.638	
002467	二六三	2.88	7.50	9345941	69211440	-0.170	-0.100	-0.140	58.624	72.167	67.234	134.344	106.862			83.165	101.498	
002468	申通快递	1.72	25.96	3886145	100472952	0.035	-0.064	0.200	157.452	139.541	124.176	109.849	101.872			123.794	148.244	
002469	三维工程	-0.81	7.35	3048370	22510162	-0.045	0.028	-0.147	149.403	167.638	113.263	157.272	102.850			85.079	97.133	
002470	金正大	0.77	7.82	13727161	107021272	0.132	0.101	0.062	215.440	187.562	173.591	175.469	154.622			119.512	141.892	
002471	中超控股	4.03	4.90	19972562	97574288	-0.027	-0.009	-0.035	142.569	136.197	114.121	129.629	88.344			115.663	145.070	
002472	双环传动	1.41	10.04	4148717	41676920	-0.133	-0.021	-0.224	82.974	82.843	90.201	161.645	154.439			119.195	118.634	
002473	*ST圣莱																	
002474	榕基软件	0.11	9.53	4850690	46569748	-0.294	-0.137	-0.314	61.296	70.679	64.201	118.840	102.844			56.948	58.891	
002475	立讯精密	1.16	21.00	18951250	398863840	0.378	0.244	0.267	164.826	143.302	156.945	114.140	113.503			104.626	115.288	
002476	宝莫股份	0.14	7.13	4984900	35773928	-0.132	-0.018	-0.229	60.682	75.757	87.760	130.249	134.130			101.111	87.395	
002477	雏鹰农牧	0.23	4.30	25558706	111439232	-0.056	-0.048	-0.017	123.984	125.480	83.394	100.662	82.791			55.484	97.500	
002478	常宝股份	-1.93	6.09	11020216	67210656	0.086	0.032	0.110	162.070	150.013	118.896	93.639	96.876			94.594	123.611	
002479	富春环保	1.80	11.34	6451073	72722344	-0.137	-0.040	-0.193	112.079	121.906	89.022	138.955	94.723			74.859	86.815	
002480	新筑股份	-0.53	7.49	3271900	24568162	-0.156	-0.099	-0.114	104.707	111.356	72.477	95.855	88.421			72.599	79.872	
002481	双塔食品	-0.15	6.45	5358004	34405552	-0.084	-0.059	-0.050	105.524	115.015	71.279	95.658	98.159			54.545	85.890	
002482	广田集团	0.72	8.43	4688260	39552760	-0.073	0.043	-0.232	171.906	134.258	96.045	145.951	124.361			95.550	83.947	
002483	润邦股份	-1.13	6.14	4167126	25788082	-0.123	-0.071	-0.104	71.232	78.608	75.556	99.713	95.617			64.419	77.959	
002484	江海股份	0.42	9.67	2661258	25915204	0.054	0.135	-0.162	167.964	186.534	123.964	170.502	117.349			94.048	153.943	
002485	希努尔	-0.30	26.60	1033926	27319112	0.662	0.806	-0.289	96.987	171.664	121.122	159.015	183.439			83.132	93.741	
002486	嘉麟杰																	
002487	大金重工	-0.18	5.64	3740454	21189804	-0.178	-0.109	-0.138	66.952	72.353	66.917	116.777	86.166			65.854	61.847	
002488	金固股份	0.29	10.40	2481788	25880598	-0.330	-0.173	-0.314	73.269	74.700	63.670	121.246	109.325			67.708	74.393	
002489	浙江永强	0.00	6.19	8345121	51556904	-0.071	-0.048	-0.045	61.041	60.557	66.783	100.137	99.710			65.000	97.391	
002490	*ST墨龙	1.06	4.75	10652968	50650420	0.032	0.016	0.032	99.104	106.996	130.541	121.460	94.018			117.442	112.121	
002491	通鼎互联	0.47	12.80	5035856	64944164	-0.023	0.097	-0.241	131.628	126.844	99.301	173.081	123.806			111.488	79.821	
002492	恒基达鑫	-1.94	8.07	10312687	84581288	-0.265	-0.081	-0.368	88.099	104.355	69.175	122.114	142.496			68.143	102.946	
002493	荣盛石化	-0.85	10.50	13069341	138029312	0.272	0.238	0.067	157.513	174.342	211.087	169.186	135.924			149.110	179.757	
002494	华斯股份	-0.33	12.26	10764526	133521056	-1.029	-0.818	-0.421	59.744	63.674	31.333	69.796	100.868			42.751	64.743	
002495	佳隆股份	0.00	4.29	2651522	11430811	-0.071	-0.039	-0.066	94.296	103.293	86.567	122.865	93.366			73.723	74.815	
002496	辉丰股份	0.40	5.08	21845340	111227536	0.056	0.060	-0.008	288.923	254.001	158.182	175.785	119.147			117.094	122.321	
002497	雅化集团	7.85	13.05	154937856	2015990272	0.720	0.607	0.225	169.668	162.294	184.056	184.290	108.002			156.601	180.975	
002498	汉缆股份	0.00	3.60	5397409	19470630	-0.011	-0.001	-0.020	110.259	131.023	104.094	129.917	99.516			106.493	143.077	
002499	科林环保					-0.753	-0.320	-0.865	24.635	42.791	14.393					32.666	83.908	
002500	山西证券	0.18	11.44	170948880	1970897408	0.427	0.315	0.224	225.549	166.631	213.748	189.463	121.895			182.081	190.746	
002501	利源精制	-1.00	10.88	8695800	95168808	-0.075	-0.001	-0.149	141.441	164.396	93.514	130.510	107.019			71.229	77.681	
002502	骅威文化					-0.250	-0.157	-0.185	33.407	49.885	40.207	76.059	87.975			58.333	40.704	
002503	搜于特	1.16	7.00	11992700	84004528	0.021	0.044	-0.045	78.380	86.489	90.923	127.830	101.003			75.424	111.340	
002504	*ST弘高																	
002505	大康农业																	
002506	协鑫集成	-0.70	4.25	9154301	39132916	-0.002	0.028	-0.061	143.528	165.158	115.031	166.664	127.817			112.739	143.382	
002507	涪陵榨菜	0.84	10.79	4427140	47694148	-0.118	-0.079	-0.079	84.739	68.237	69.146	116.062	112.778			67.500	97.923	
002508	老板电器	0.36	42.00	5749549	238985536	-0.233	-0.193	-0.080	88.248	79.998	77.699	101.923	118.121			81.441	90.815	
002509	天广中茂					0.093	0.049	0.088	122.540	109.096	113.561	98.202				85.983	108.038	
002510	天汽模	-1.01	6.87	50100448	347234944	0.032	0.173	-0.282	169.054	190.036	124.288	151.243	143.985			104.762	131.857	
002511	中顺洁柔	-1.28	13.10	3094794	40766140	0.256	0.282	-0.054	131.251	138.222	135.826	178.177	134.543			86.552	106.744	
002512	达华智能	0.25	16.32	3040644	49640592	0.202	0.276	-0.149	219.374	224.989	106.452	191.779	157.217			79.874	80.632	
002513	蓝丰生化	-0.17	11.58	3404040	39558936	-0.704	-0.341	-0.725	0.529	18.678	6.420					5.028	50.000	
002514	宝馨科技	0.75	8.10	2086799	16868146	-0.020	-0.003	-0.033	111.517	123.045	95.218	119.672	108.829			64.286	68.382	
002515	金字火腿	1.81	9.54	5425495	51496920	0.071	0.176	-0.209	87.189	97.852	104.651	216.124	167.086			97.921	123.097	
002516	旷达科技	0.38	5.32	4826924	25831402	-0.033	-0.004	-0.058	117.888	123.347	84.478	153.420	108.198			84.239	89.386	
002517	恺英网络	2.79	33.20	4180392	136945696	-0.328	-0.101	-0.454	62.230	74.122	66.644	134.531	135.738			45.954	71.220	
002518	科士达	0.19	15.88	2499041	39686108	0.321	0.289	0.064	162.851	168.274	152.243	166.266	143.803			100.000	96.351	
002519	银河电子	1.34	6.82	6553043	44679448	-0.340	-0.226	-0.228	42.727	62.804	63.470	85.864	77.579			67.952	70.124	
002520	日发精机	6.52	9.96	8702296	85229408	0.054	0.052	0.005	253.825	262.634	126.170	149.521	95.700			126.729	125.961	
002521	齐峰新材	-0.90	9.93	3765458	37496828	-0.002	0.016	-0.036	190.535	192.601	113.309	124.163	82.334			91.350	126.749	
002522	浙江众成	-1.18	14.28	4427645	63518156	-0.516	-0.396	-0.240	64.842	64.872	60.334	92.903	78.508			66.507	77.032	
002523	天桥起重	-0.95	5.24	3211300	16880756	-0.041	-0.033	-0.017	105.102	110.137	77.083	80.685	81.672			59.659	43.590	
002524	光正集团	-0.13	7.78	20557850	161453072	-0.133	0.014	-0.295	104.366	106.454	137.953	192.831	95.986			116.949	144.014	
002526	山东矿机	5.76	7.71	19546172	151349568	-0.030	-0.064	0.069	154.896	111.604	108.184	83.509	58.443			116.046	124.847	
002527	新时达	0.20	10.12	1686405	17145310	-0.134	-0.073	-0.123	55.289	57.650	94.175	128.106	89.252			71.772	80.831	
002528	英飞拓	-0.73	5.41	3010822	16386843	-0.098	-0.053	-0.091	107.334	123.027	82.105	114.957	87.528			97.573	120.787	
002529	海源机械	6.35	16.75	3579624	59154120	-0.192	0.019	-0.423	119.779	149.825	96.772	142.174	138.606			83.099	94.543	
002530	金财互联	-4.16	27.17	2961855	81512064	-0.353	-0.024	-0.658	96.562	105.836	122.321	108.784	66.955			132.416	113.879	
002531	天顺风能	0.47	6.39	3486495	22288126	-0.103	-0.075	-0.056	33.807	39.327	58.451	93.756	119.790			49.767	55.122	
002532	新界泵业	0.90	7.87	6416246	50459220	-0.107	-0.018	-0.178	125.704	113.426	75.000	117.698	125.038			77.368	92.638	
002533	金杯电工	0.27	7.30	2842670	20759454	-0.066	-0.007	-0.118	131.790	128.645	97.864	148.303	108.460			86.640	111.521	
002534	杭锅股份	0.37	10.99	11481958	125291552	0.366	0.231	0.269	304.815	237.798	200.168	128.500	100.198			110.287	138.292	
002535	林州重机	1.18	5.13	6344023	32562696	-0.044	-0.010	-0.069	156.323	171.951	102.549	135.185	84.918			85.632	107.792	
002536	西泵股份	3.19	13.89	8708298	120081952	0.354	0.340	0.028	142.415	164.005	169.686	183.656	95.274			165.882	132.909	
002537	海立美达	0.83	10.96	3389306	37421968	-0.288	-0.104	-0.367	88.381	91.103	63.906	146.142	111.870			70.249	64.083	
002538	司尔特	0.22	9.27	6483400	60041020	0.041	0.013	0.057	164.786	151.878	124.737	100.178	87.534			106.185	66.109	
002539	云图控股	0.13	7.70	4847867	37406100	-0.202	-0.047	-0.310	83.544	99.278	91.170	144.057	123.814			81.301	94.145	
002540	亚太科技	-0.43	6.95	6655053	46354672	-0.020	0.008	-0.056	106.132	127.556	122.392	134.581	94.195			88.182	130.114	
002541	鸿路钢构	0.25	16.21	900419	14623167	-0.236	-0.098	-0.277	103.798	97.112	76.015	111.895	106.749			70.577	70.095	
002542	中化岩土	-1.55	9.50	25417504	245127888	-0.861	-0.663	-0.394	76.004	64.717	37.471	80.923	95.846			54.535	70.573	
002543	万和电气	0.29	21.00	2141031	45022220	-0.741	-0.243	-0.997	54.776	65.046	53.933	108.780	147.027			60.044	88.525	
