历史行情.指标排序沪深Ａ股 日期:2017-07-19,三 指标:MACD(12,26,9)   PSY(12,6)   RSI(6,12,24)   MTM(12,6)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  PSY	  PSYMA	  RSI1	  RSI2	  RSI3	  MTM	  MTMMA	
600744	华银电力	1.53	4.66	6270417	29012250	-0.090	-0.052	-0.075	41.667	37.500	32.571	34.664	39.578	-0.290	-0.185	
600745	中茵股份	-0.09	22.00	5911193	129736288	0.652	0.517	0.271	50.000	50.000	63.504	64.629	61.243	1.610	2.610	
600746	江苏索普	4.43	10.37	10331271	106923152	0.037	0.151	-0.230	58.333	56.944	43.430	46.591	48.559	-0.600	-0.227	
600747	*ST大控	4.82	2.61	21099526	54358760	0.006	-0.001	0.014	50.000	45.833	62.593	57.960	52.528	0.080	0.030	
600748	上实发展	1.31	6.94	6719636	46119592	-0.024	0.008	-0.063	50.000	59.722	35.926	40.683	43.078	-0.310	-0.070	
600749	西藏旅游	1.36	17.14	2461663	41521064	-0.096	0.045	-0.280	41.667	36.111	39.466	42.255	44.915	-1.060	-0.175	
600750	江中药业	1.29	30.63	2775232	84088016	-0.803	-0.429	-0.748	25.000	22.222	21.210	25.926	33.390	-3.860	-3.315	
600751	天海投资	2.06	5.94	12323843	72265024	0.004	-0.011	0.030	50.000	52.778	48.886	49.948	47.056	0.190	0.330	
600753	东方银星	-0.16	24.73	434429	10710267	-0.531	-0.305	-0.452	33.333	41.667	18.845	29.268	35.507	-2.000	-1.092	
600754	锦江股份	3.09	25.68	1665319	42437444	-0.129	0.100	-0.457	50.000	48.611	43.781	44.252	47.867	-1.380	-0.795	
600755	厦门国贸	0.97	8.37	21515248	179352960	-0.114	-0.052	-0.123	25.000	26.389	45.340	42.582	43.943	-0.670	-0.693	
600756	浪潮软件	1.12	18.04	4443396	79785104	-0.633	-0.420	-0.426	41.667	40.278	33.195	35.715	40.973	-1.980	-1.437	
600757	长江传媒	1.56	7.16	11134636	78770040	-0.042	0.001	-0.085	41.667	40.278	40.297	42.411	44.727	-0.320	-0.225	
600758	红阳能源	6.83	11.10	103480296	1117686400	0.507	0.352	0.311	66.667	62.500	85.064	78.815	72.305	1.790	1.258	
600759	洲际油气	-0.77	5.14	22190136	113189848	-0.195	-0.097	-0.195	25.000	33.333	5.323	13.743	24.756	-0.940	-0.462	
600760	中航黑豹	-0.42	28.25	8387219	236155632	-0.581	0.166	-1.494	41.667	36.111	12.324	26.631	38.800	-4.830	-3.437	
600761	安徽合力	4.51	11.13	10289919	138557328	0.154	0.181	-0.054	50.000	51.389	63.009	60.969	60.602	0.320	0.122	
600763	通策医疗	1.00	23.27	2104001	48532556	-0.144	0.045	-0.378	41.667	45.833	30.098	37.263	41.786	-1.950	-0.507	
600764	中电广通	0.55	30.88	712792	21927284	-0.200	0.140	-0.680	50.000	40.278	36.800	40.474	47.151	-2.480	-2.557	
600765	中航重机	1.51	13.44	8880710	118059888	-0.083	0.007	-0.180	50.000	48.611	39.717	42.651	44.347	-0.360	-0.198	
600766	园城黄金	1.90	12.33	1431721	17746920	-0.022	0.055	-0.154	50.000	44.444	41.416	44.124	47.903	-0.180	-0.083	
600767	*ST运盛	1.25	7.28	2846079	20471204	0.011	-0.021	0.062	58.333	51.389	55.206	53.380	48.504	0.250	0.262	
600768	宁波富邦	2.64	14.77	890453	12931689	-0.274	-0.068	-0.413	41.667	34.722	33.507	36.821	40.647	-1.480	-1.050	
600769	祥龙电业	1.24	8.17	1335037	10797317	-0.132	-0.084	-0.097	41.667	37.500	35.827	38.280	40.853	-0.450	-0.350	
600770	综艺股份	2.03	7.03	7401945	51454976	-0.097	-0.015	-0.165	58.333	61.111	31.510	35.538	40.401	-0.550	-0.313	
600771	广誉远	2.16	35.97	1490879	52932436	-0.760	-0.332	-0.856	33.333	30.556	28.017	30.666	36.325	-3.470	-2.962	
600773	西藏城投	5.16	13.05	49461336	645391232	0.464	0.335	0.257	58.333	61.111	67.574	66.317	62.549	1.770	1.622	
600774	汉商集团	2.80	16.54	1230400	20026324	-0.027	0.061	-0.176	33.333	40.278	43.291	45.781	47.448	-0.550	-0.060	
600775	南京熊猫	1.01	9.98	5163400	51128244	-0.051	-0.003	-0.097	58.333	55.556	35.969	41.098	41.997	-0.300	0.167	
600776	东方通信	1.10	6.41	4119282	26207770	-0.073	-0.012	-0.122	41.667	45.833	35.842	39.317	42.948	-0.360	-0.165	
600777	新潮能源	1.39	3.65	15068642	54688472	0.001	0.025	-0.048	33.333	23.611	49.538	49.054	52.750	-0.160	-0.187	
600778	友好集团	1.27	7.20	1719406	12278645	-0.167	-0.106	-0.123	58.333	58.333	28.601	32.291	35.358	-0.590	-0.337	
600779	水井坊	1.71	26.78	7146282	190721312	0.659	0.577	0.165	66.667	63.889	65.105	64.003	63.952	2.420	1.718	
600780	通宝能源	1.06	5.71	9121648	52017384	-0.050	-0.028	-0.044	50.000	41.667	49.511	47.486	47.922	-0.030	-0.452	
600781	辅仁药业	1.35	21.85	3789667	82462344	0.158	0.116	0.084	41.667	41.667	74.521	64.777	58.641	0.380	0.045	
600782	新钢股份	7.28	4.86	131407760	627814272	0.293	0.213	0.159	66.667	63.889	93.655	88.901	83.699	0.990	0.685	
600783	鲁信创投	2.58	15.48	6343046	95239576	-0.364	-0.175	-0.378	41.667	40.278	30.043	33.147	36.258	-1.520	-0.962	
600784	鲁银投资	2.23	6.42	6096328	39046452	-0.050	0.007	-0.115	50.000	44.444	40.859	43.315	45.058	-0.380	-0.223	
600785	新华百货	0.65	21.73	269128	5826117	-0.515	-0.352	-0.326	33.333	29.167	33.670	32.780	36.925	-1.620	-1.645	
600787	中储股份	-1.02	8.71	64688812	560446080	0.182	0.076	0.212	41.667	48.611	77.239	71.656	64.113	0.720	0.487	
600789	鲁抗医药	0.00	8.10	19541176	156828544	0.034	0.029	0.010	50.000	61.111	56.966	55.190	52.586	0.050	0.023	
600790	轻纺城	1.54	6.60	5413520	35487796	-0.048	-0.004	-0.088	33.333	34.722	44.170	43.818	47.461	-0.250	-0.343	
600791	京能置业	2.75	9.33	22927472	210431680	0.105	0.144	-0.078	50.000	44.444	52.078	52.169	53.399	0.080	-0.042	
600792	云煤能源	10.06	5.47	53778864	283933824	0.145	0.092	0.107	58.333	56.944	83.016	76.905	70.548	0.810	0.350	
600793	宜宾纸业	0.83	38.85	1482100	57099624	0.155	0.581	-0.853	50.000	50.000	32.048	42.500	50.216	-3.360	-1.888	
600794	保税科技	1.52	4.00	6623002	26286222	-0.044	-0.028	-0.032	41.667	34.722	37.918	39.616	40.700	-0.140	-0.087	
600795	国电电力					0.056	0.041	0.030	66.667	63.889	80.352	75.988	74.106	0.170	0.093	
600796	钱江生化	3.92	8.22	3751166	30211188	-0.047	0.012	-0.118	33.333	38.889	46.911	46.585	46.979	-0.300	-0.168	
600797	浙大网新	2.79	11.79	9997144	116523024	-0.154	-0.053	-0.203	58.333	56.944	40.161	41.855	42.581	-0.740	-0.428	
600798	宁波海运	3.38	5.50	24936528	135083584	0.030	0.017	0.026	50.000	54.167	56.816	55.522	52.317	0.230	0.223	
600800	天津磁卡	0.69	7.34	8111239	59073696	-0.142	-0.074	-0.135	58.333	55.556	29.660	35.400	37.862	-0.450	-0.098	
600801	华新水泥	6.13	11.77	66616824	771146176	0.694	0.537	0.313	58.333	63.889	79.544	76.645	72.762	1.860	1.793	
600802	福建水泥	6.54	10.26	40422164	403562816	0.293	0.177	0.232	58.333	56.944	69.612	66.325	60.543	1.400	1.033	
600803	新奥股份					-0.133	-0.114	-0.036	58.333	44.444	55.410	49.129	48.837	0.090	-0.242	
600804	鹏博士	0.68	16.40	4444886	72312976	-0.238	-0.122	-0.232	50.000	37.500	31.083	35.560	38.307	-1.160	-1.040	
600805	悦达投资	1.39	7.28	5132836	37197768	-0.011	0.019	-0.060	50.000	50.000	42.957	45.381	46.611	-0.130	-0.082	
600807	天业股份	2.44	8.82	10374914	91210072	-0.209	-0.192	-0.035	50.000	44.444	42.247	40.899	37.809	-0.590	-0.340	
600808	马钢股份	6.22	4.61	222212768	1005340992	0.261	0.225	0.072	50.000	48.611	80.179	78.294	76.672	0.720	0.655	
600809	山西汾酒	3.14	33.88	7486606	252893712	0.042	0.208	-0.333	50.000	38.889	61.453	55.199	55.223	0.220	-1.503	
600810	神马股份	5.19	8.31	8578735	70074608	0.092	0.106	-0.026	75.000	76.389	59.935	58.312	56.706	0.300	0.208	
600811	东方集团	2.19	5.14	11296430	74748920	0.028	0.026	0.002	58.333	52.778	63.284	60.469	57.656	0.090	0.055	
600812	华北制药	1.22	5.83	5287858	30590434	-0.082	-0.059	-0.047	50.000	44.444	44.149	42.372	44.546	-0.210	-0.213	
600814	杭州解百	0.29	10.31	30384240	314748736	0.302	0.177	0.251	66.667	59.722	68.705	66.139	61.915	1.420	1.137	
600815	*ST厦工	5.07	4.77	10529999	49635052	0.047	0.037	0.021	58.333	54.167	65.366	61.733	57.235	0.220	0.162	
600816	安信信托	1.96	15.09	72422848	1074594816	0.758	0.706	0.103	58.333	54.167	79.382	75.616	73.835	1.490	0.752	
600817	*ST宏盛					-0.148	-0.309	0.322	66.667	51.389	72.410	57.139	46.698	0.370	0.040	
600818	中路股份	2.01	23.38	11992508	276917376	0.139	-0.034	0.346	41.667	40.278	77.851	67.366	58.984	1.520	0.382	
600819	耀皮玻璃	10.04	7.34	32719564	240221920	0.109	0.086	0.046	58.333	59.722	69.213	65.525	61.742	0.600	0.275	
600820	隧道股份	1.79	9.69	22216922	213179072	0.004	0.032	-0.056	41.667	38.889	42.758	45.741	47.161	-0.230	-0.088	
600821	津劝业	2.07	9.39	6367152	59298768	0.228	0.237	-0.017	58.333	54.167	57.253	58.574	57.390	0.430	0.508	
600822	上海物贸	1.10	11.95	2989265	35369240	-0.020	0.071	-0.182	58.333	62.500	30.603	38.862	42.068	-0.500	0.187	
600823	世茂股份	1.41	5.03	18068576	90202016	0.036	0.029	0.015	41.667	43.056	68.886	65.140	60.347	0.120	0.068	
600824	益民集团	1.47	5.53	5091142	27884288	-0.053	-0.020	-0.066	50.000	48.611	36.592	38.432	41.607	-0.230	-0.157	
600825	新华传媒	1.20	6.74	3839342	25753484	-0.097	-0.053	-0.088	41.667	43.056	32.266	34.791	37.634	-0.370	-0.258	
600826	兰生股份	2.39	16.68	2387820	39335672	-0.204	-0.021	-0.366	33.333	40.278	32.066	37.616	41.023	-1.000	0.013	
600827	百联股份	1.22	14.98	9226719	137000896	-0.028	0.140	-0.334	41.667	51.389	30.553	39.370	44.646	-1.320	-0.622	
600828	茂业商业	-1.66	7.11	27955980	196100064	-0.135	-0.047	-0.175	25.000	29.167	23.968	34.255	37.113	-1.040	-0.820	
600829	人民同泰	2.24	13.24	6322508	83412544	0.116	0.034	0.164	66.667	66.667	72.638	67.619	62.112	0.830	0.422	
600830	香溢融通	1.84	9.41	8234255	76525152	-0.008	0.108	-0.232	41.667	44.444	41.809	44.862	48.200	-0.610	-0.443	
600831	广电网络	1.41	9.36	3754983	34781616	-0.116	-0.058	-0.117	33.333	30.556	36.974	39.214	40.804	-0.540	-0.342	
600833	第一医药	2.06	17.32	2364857	40347840	0.024	0.006	0.035	66.667	61.111	56.076	54.038	51.140	0.240	0.068	
600834	申通地铁	0.54	11.24	2164518	24193868	-0.424	-0.296	-0.255	33.333	36.111	20.042	18.533	17.918	-1.360	-0.960	
600835	上海机电	0.48	20.79	4758741	98174584	0.107	0.174	-0.133	58.333	48.611	48.132	50.770	53.094	-0.340	-0.297	
600836	界龙实业	2.62	6.27	8551443	53296320	-0.137	-0.079	-0.116	41.667	41.667	37.854	39.096	40.243	-0.590	-0.393	
600837	海通证券	4.68	15.43	85894776	1301021824	0.063	0.028	0.069	50.000	45.833	68.982	64.429	60.768	0.680	0.245	
600838	上海九百	1.16	12.24	9423948	114408960	0.004	0.047	-0.085	66.667	65.278	43.502	46.322	47.840	0.090	0.305	
600839	四川长虹	1.75	3.48	27652402	96384424	-0.005	0.018	-0.045	41.667	37.500	43.622	45.584	47.956	-0.110	-0.103	
600841	上柴股份	1.94	14.17	3876113	54723560	-0.223	-0.070	-0.307	41.667	37.500	41.232	39.402	45.327	-1.190	-1.388	
600843	上工申贝	1.39	14.54	10542111	151179840	0.272	0.151	0.241	75.000	73.611	61.014	60.454	57.227	1.380	1.338	
600844	*ST丹科	1.20	6.73	1656891	10986501	-0.033	-0.034	0.001	41.667	34.722	48.700	47.599	47.330	-0.020	0.012	
600845	宝信软件	1.24	15.54	1707814	26368604	-0.177	-0.023	-0.308	41.667	34.722	36.598	40.479	44.616	-1.200	-1.042	
600846	同济科技	10.00	8.36	23269676	188324000	-0.047	-0.035	-0.022	50.000	48.611	63.088	57.475	52.726	0.180	-0.162	
600847	*ST万里	0.07	15.37	455783	6970416	0.005	0.072	-0.136	50.000	52.778	29.662	40.761	45.867	-0.540	-0.035	
600848	上海临港	6.35	22.61	14476487	316586592	0.470	0.619	-0.298	50.000	48.611	54.867	54.423	55.439	0.630	0.430	
600850	华东电脑	-0.40	19.69	2554255	49778020	-0.350	-0.159	-0.382	41.667	40.278	15.965	25.460	33.543	-1.670	-1.010	
600851	海欣股份	2.11	9.70	3622827	34982348	0.242	0.219	0.046	66.667	73.611	60.835	62.975	59.458	0.620	0.723	
600853	龙建股份	1.73	5.88	7729101	45179720	-0.102	-0.069	-0.066	41.667	40.278	40.144	40.335	44.096	-0.290	-0.200	
600854	春兰股份	9.48	7.62	90069280	661285504	0.013	-0.060	0.146	41.667	40.278	82.981	72.241	61.667	0.830	-0.088	
600855	航天长峰	0.89	18.20	6071825	109805864	-0.346	0.086	-0.865	50.000	41.667	23.808	32.484	39.630	-2.910	-2.227	
600856	中天能源	0.56	10.80	7717076	82886560	0.017	0.075	-0.116	41.667	45.833	33.167	42.106	46.548	-0.440	-0.120	
600857	宁波中百	2.09	12.72	2471294	30805344	0.062	0.035	0.055	50.000	56.944	47.910	50.129	48.633	0.370	0.772	
600858	银座股份	1.10	8.27	1947226	15982162	0.012	0.046	-0.068	50.000	55.556	42.079	46.136	47.942	-0.030	0.097	
600859	王府井	1.25	15.41	2542158	38934608	-0.015	0.106	-0.242	33.333	26.389	36.230	41.320	48.585	-0.720	-0.685	
600860	*ST京城	0.00	6.40	1288996	8187942	-0.103	-0.057	-0.091	33.333	51.389	12.601	27.079	33.965	-0.480	-0.227	
600861	北京城乡	1.25	12.11	2661884	32044060	-0.097	0.031	-0.256	50.000	54.167	31.049	36.096	41.051	-0.920	-0.237	
600862	中航高科	6.79	9.91	5592869	53327040	-0.031	-0.002	-0.058	58.333	58.333	56.984	53.620	50.752	0.170	-0.032	
600863	内蒙华电	2.29	3.13	56792660	177864352	0.027	0.019	0.016	41.667	45.833	70.320	66.221	60.314	0.110	0.097	
600864	哈投股份	5.44	8.34	9891381	80618256	-0.050	-0.025	-0.052	50.000	47.222	56.146	52.056	49.551	0.000	-0.190	
600865	百大集团	0.30	9.97	3943072	39147108	-0.066	0.084	-0.301	50.000	47.222	33.983	40.438	44.890	-1.160	-0.878	
600866	星湖科技	1.26	4.83	3289424	15741677	-0.076	-0.029	-0.093	41.667	45.833	34.252	37.636	40.645	-0.390	-0.222	
600867	通化东宝	0.47	17.16	4794255	81663904	-0.099	0.052	-0.303	25.000	30.556	36.793	40.818	45.790	-1.540	-0.995	
600868	梅雁吉祥	2.38	4.74	35407000	166955344	-0.034	-0.003	-0.062	50.000	47.222	44.475	44.156	46.684	-0.160	-0.160	
600869	智慧能源	0.00	6.80	6525142	44120896	-0.034	-0.038	0.007	33.333	30.556	54.285	49.026	47.722	-0.030	-0.048	
600870	厦华电子	0.42	7.15	2243328	15986418	-0.157	-0.088	-0.139	33.333	27.778	33.608	35.242	39.084	-0.720	-0.735	
600871	石化油服	1.62	3.14	34859936	108453408	-0.085	-0.065	-0.039	16.667	6.944	32.174	32.424	40.539	-0.200	-0.190	
600872	中炬高新	0.40	17.62	7465230	130877960	0.175	0.272	-0.194	41.667	36.111	41.359	47.963	51.346	-0.420	-0.205	
600873	梅花生物	2.26	5.88	53006100	308138240	0.014	-0.010	0.047	50.000	45.833	60.585	57.344	50.327	0.130	0.157	
600874	创业环保	1.66	15.88	36295192	571002240	-0.927	-0.452	-0.949	41.667	41.667	21.985	28.838	37.449	-3.960	-3.375	
600875	东方电气	3.14	9.84	16848914	163054544	0.068	0.074	-0.012	50.000	50.000	60.634	58.632	57.091	0.110	0.165	
600876	洛阳玻璃	4.55	18.84	10891100	204309632	0.186	0.457	-0.542	41.667	48.611	41.134	46.254	48.966	-0.410	0.368	
600877	*ST嘉陵	2.06	5.95	5893917	34845992	-0.067	0.016	-0.166	41.667	43.056	30.225	36.579	42.835	-0.490	-0.398	
600879	航天电子	3.09	8.35	40984568	335732928	0.058	0.134	-0.152	50.000	47.222	49.294	50.519	52.613	-0.240	-0.327	
600880	博瑞传播	1.18	6.02	6060769	36152572	-0.132	-0.061	-0.142	25.000	25.000	30.002	33.110	39.049	-0.540	-0.465	
600881	亚泰集团	3.75	5.26	19016112	98682400	-0.027	-0.036	0.019	58.333	51.389	58.831	53.906	49.475	0.110	0.012	
600882	广泽股份	0.00	8.95	840767	7490492	-0.104	-0.073	-0.061	25.000	27.778	14.494	24.764	30.070	-0.410	-0.252	
600883	博闻科技	3.58	10.71	2986417	31442828	-0.230	-0.058	-0.343	50.000	48.611	38.132	40.000	42.471	-1.130	-0.967	
600884	杉杉股份	7.14	20.10	36478728	702304704	1.053	0.964	0.180	66.667	68.056	73.146	72.693	70.056	2.910	2.757	
600885	宏发股份	0.12	41.30	2964846	121834128	0.674	0.767	-0.187	50.000	40.278	59.972	58.778	58.609	1.610	1.042	
600886	国投电力	0.38	7.99	50614396	403134784	0.046	0.053	-0.015	66.667	62.500	49.936	53.373	56.348	0.090	0.102	
600887	伊利股份	0.10	20.46	55130624	1128011904	0.171	0.296	-0.250	41.667	43.056	40.076	47.848	53.758	-0.870	-0.570	
600888	新疆众和	2.58	7.17	48917308	348955392	0.166	0.103	0.125	58.333	58.333	70.131	67.401	64.999	0.900	0.678	
600889	南京化纤	5.71	10.00	10983824	109046680	0.119	0.116	0.005	66.667	69.444	56.446	55.930	53.588	0.310	0.407	
600890	中房股份															
600891	秋林集团	0.84	8.38	18943846	157560848	0.185	0.153	0.065	83.333	73.611	87.873	77.186	69.256	0.540	0.413	
600892	大晟文化	-0.84	11.79	7312200	86008072	-0.480	-0.528	0.096	33.333	40.278	47.049	42.555	42.928	-0.200	-0.433	
600893	航发动力	1.48	30.83	17320856	533953536	0.770	0.459	0.622	75.000	66.667	74.314	70.027	62.172	3.590	2.420	
600894	广日股份	1.49	11.59	2825286	32452610	-0.049	0.002	-0.103	41.667	38.889	44.353	44.878	45.830	-0.400	-0.292	
600895	张江高科	0.61	16.41	3923604	64077692	-0.017	0.054	-0.142	33.333	31.944	38.089	42.820	48.758	-0.470	-0.447	
600896	览海投资	-0.50	8.01	1123441	8983031	-0.174	-0.123	-0.103	16.667	20.833	29.822	32.257	36.635	-0.480	-0.402	
600897	厦门空港	2.41	23.79	2460920	58017792	-0.054	0.121	-0.349	25.000	30.556	40.641	43.208	48.193	-0.890	-0.530	
600898	国美通讯	0.38	13.18	2193586	28721656	-0.337	-0.145	-0.383	41.667	45.833	21.424	31.008	38.902	-1.710	-0.965	
600900	长江电力	-0.20	14.91	18520684	276034272	0.230	0.215	0.032	58.333	62.500	62.474	63.272	63.347	0.290	0.372	
600908	无锡银行	0.78	11.66	14282369	165799872	-0.664	-0.673	0.017	25.000	22.222	22.629	26.019	27.055	-1.320	-1.120	
600909	华安证券	4.08	9.69	37989608	363471264	-0.078	0.006	-0.166	50.000	47.222	44.518	44.836	46.123	-0.370	-0.403	
600917	重庆燃气	1.91	9.05	1812982	16286798	-0.132	-0.077	-0.110	58.333	62.500	36.870	37.970	39.150	-0.410	-0.282	
600919	江苏银行	1.03	9.82	101747568	999140352	0.120	0.065	0.111	58.333	54.167	88.896	77.478	68.748	0.520	0.227	
600926	杭州银行	2.29	15.62	33930304	526581472	0.030	-0.068	0.195	58.333	55.556	80.293	67.345	57.589	0.740	0.253	
600936	广西广电	1.30	7.79	5651275	43494812	-0.103	-0.044	-0.117	33.333	38.889	33.222	38.045	40.329	-0.310	-0.118	
600939	重庆建工	1.57	9.70	7507014	72499888	-0.294	-0.203	-0.181	41.667	38.889	32.225	36.249	37.886	-0.950	-0.520	
600958	东方证券	10.02	15.70	123332816	1900807936	0.243	0.132	0.222	58.333	45.833	79.531	75.266	69.823	1.800	0.747	
600959	江苏有线					0.036	0.064	-0.057	41.667	43.056	40.455	47.654	51.914	-0.170	0.010	
600960	渤海活塞	1.09	7.42	2377796	17640872	-0.029	0.011	-0.082	58.333	63.889	41.826	44.253	45.151	-0.300	-0.092	
600961	株冶集团	9.98	9.59	8914969	84557392	0.157	0.152	0.011	58.333	52.778	64.895	61.737	58.439	0.720	0.402	
600962	国投中鲁	1.82	13.99	3370754	46913240	0.135	0.134	0.001	66.667	66.667	49.785	51.707	51.526	0.190	0.542	
600963	岳阳林纸	0.80	7.60	11452223	86647864	0.014	0.009	0.010	33.333	38.889	47.840	50.032	47.627	-0.170	0.077	
600965	福成股份	0.77	11.76	1151458	13477624	0.134	0.141	-0.015	33.333	33.333	46.244	51.832	51.062	0.340	0.507	
600966	博汇纸业	7.17	6.28	91473136	555989888	0.310	0.290	0.040	66.667	62.500	69.316	68.987	68.220	0.890	0.790	
600967	内蒙一机	1.30	14.77	24550598	360558048	0.424	0.406	0.036	83.333	69.444	57.834	61.012	60.035	1.210	1.072	
600969	郴电国际	1.10	13.76	1841768	25173328	-0.026	0.045	-0.144	66.667	70.833	38.491	42.402	44.580	-0.510	-0.077	
600970	中材国际	3.92	8.74	66978124	575480960	-0.173	-0.180	0.014	50.000	44.444	57.556	50.105	47.299	-0.120	-0.348	
600971	恒源煤电	10.01	11.65	109106096	1236255488	0.764	0.505	0.517	83.333	77.778	93.990	90.347	86.880	3.270	1.872	
600973	宝胜股份	1.16	5.24	6743507	34918400	-0.067	-0.010	-0.115	50.000	47.222	30.504	36.269	40.466	-0.380	-0.272	
600975	新五丰					0.098	0.087	0.023	41.667	44.444	56.131	57.357	54.563	-0.220	0.190	
600976	健民集团	0.08	25.39	1075670	27102446	-0.302	-0.114	-0.377	25.000	30.556	16.536	28.725	36.983	-2.260	-1.303	
600977	XD中国电	1.02	16.84	8646695	145768256	-0.539	-0.366	-0.346	33.333	34.722	18.536	24.851	32.111	-1.870	-1.318	
600978	宜华生活	0.86	9.35	6297381	58410636	-0.141	-0.078	-0.128	41.667	30.556	27.736	31.612	37.615	-0.610	-0.552	
600979	广安爱众	3.75	5.54	10853789	59682672	-0.036	-0.005	-0.062	41.667	40.278	48.351	46.999	46.477	-0.230	-0.160	
600980	北矿科技	3.47	17.01	3910529	65844328	0.035	0.209	-0.347	58.333	54.167	41.909	45.609	47.888	-0.310	0.117	
600981	汇鸿集团	1.15	7.02	2082368	14512708	-0.058	-0.018	-0.080	41.667	41.667	35.243	39.581	42.512	-0.350	-0.172	
600982	宁波热电	1.69	4.82	5384238	25663780	-0.009	0.008	-0.035	58.333	55.556	46.107	47.079	47.787	-0.080	-0.022	
600983	惠而浦	0.28	10.64	1610725	17103390	0.034	0.068	-0.067	41.667	34.722	53.231	52.794	56.202	-0.040	-0.172	
600984	建设机械	2.87	6.82	9810346	66158780	-0.186	-0.091	-0.189	25.000	20.833	36.448	38.445	40.413	-0.880	-0.782	
600985	雷鸣科化	0.33	12.26	1040815	12706009	-0.264	-0.223	-0.082	33.333	36.111	23.895	28.038	29.702	-0.640	-0.335	
600986	科达股份	-1.05	13.21	5413219	71230656	-0.139	-0.075	-0.128	33.333	36.111	29.234	36.623	40.946	-0.590	-0.208	
600987	航民股份	0.79	12.81	4874734	62164416	0.075	0.114	-0.077	50.000	50.000	59.556	56.537	57.473	-0.270	-0.253	
600988	赤峰黄金	4.97	12.89	21881434	279171584	0.066	0.089	-0.046	58.333	54.167	63.976	59.206	56.365	0.350	-0.142	
600990	四创电子	1.35	57.73	954618	54471128	-0.897	-0.276	-1.242	58.333	50.000	28.157	34.470	41.386	-3.450	-2.973	
600992	贵绳股份	0.00	14.19	1261201	17806952	-0.314	-0.129	-0.369	8.333	9.722	8.653	20.255	29.328	-1.640	-1.460	
600993	马应龙	1.58	21.21	6239260	131175632	0.102	0.185	-0.167	50.000	54.167	45.373	48.516	49.976	-0.720	-0.085	
600995	文山电力	2.87	9.33	6330453	58153236	-0.091	-0.039	-0.105	50.000	43.056	47.586	45.772	45.423	-0.400	-0.497	
600996	贵广网络	1.56	11.06	3896653	42631444	-0.276	-0.163	-0.227	33.333	38.889	26.501	30.903	35.093	-1.010	-0.625	
600997	开滦股份	5.52	7.07	56734312	394334080	0.241	0.182	0.117	75.000	70.833	83.636	78.070	72.568	0.860	0.547	
600998	九州通	0.05	19.94	4484304	89716000	-0.008	0.168	-0.350	33.333	31.944	37.167	43.608	48.800	-1.530	-1.065	
600999	招商证券	6.62	18.03	53728888	951152896	0.226	0.183	0.085	58.333	52.778	69.994	67.117	65.994	1.070	0.400	
601000	唐山港	4.85	5.19	82148144	422476672	-0.108	-0.102	-0.011	41.667	38.889	55.998	47.770	43.729	-0.080	-0.177	
601001	大同煤业					0.081	0.063	0.036	41.667	44.444	62.785	61.745	59.785	0.170	0.167	
601002	晋亿实业	3.25	9.53	38542936	360211968	0.173	0.103	0.140	66.667	63.889	67.067	64.053	58.526	0.730	0.542	
601003	柳钢股份	4.91	5.13	71026648	359358272	0.125	0.101	0.047	58.333	61.111	68.516	64.753	59.669	0.320	0.372	
601005	*ST重钢	3.69	2.25	47922200	107426104	0.029	0.016	0.026	58.333	56.944	72.027	64.287	56.846	0.050	0.013	
601006	大秦铁路	0.78	9.05	72544960	658045184	0.266	0.217	0.098	66.667	62.500	74.379	73.378	69.514	0.660	0.762	
601007	金陵饭店	0.95	10.64	2070110	21854394	-0.228	-0.123	-0.210	41.667	37.500	30.708	33.051	36.234	-1.020	-0.630	
601008	连云港	2.33	6.60	19388064	126782904	-0.232	-0.188	-0.088	50.000	43.056	31.440	33.737	36.620	-0.580	-0.385	
601009	南京银行	0.97	8.35	125925312	1038771328	0.192	0.143	0.098	58.333	51.389	74.599	72.449	69.279	0.550	0.435	
601010	文峰股份	1.22	4.15	6789469	27966606	-0.015	-0.004	-0.022	50.000	48.611	42.626	44.779	44.817	-0.110	-0.017	
601011	宝泰隆	6.81	7.53	111546864	820998272	0.344	0.331	0.024	66.667	61.111	68.640	67.375	66.167	1.160	0.738	
601012	隆基股份	6.36	18.91	44153704	832107712	0.568	0.538	0.060	58.333	58.333	77.349	73.675	69.519	1.300	0.850	
601015	陕西黑猫	5.50	8.06	24755512	196654144	0.224	0.223	0.002	58.333	56.944	67.138	65.393	63.264	0.420	0.293	
601016	节能风电	0.85	3.54	18195432	63987624	-0.061	-0.041	-0.041	41.667	41.667	31.575	34.698	40.218	-0.170	-0.102	
601018	宁波港	1.94	5.79	76545440	441229088	0.034	0.022	0.025	50.000	40.278	80.123	69.920	63.531	0.140	0.012	
601020	华钰矿业	5.80	23.70	9225611	216844976	0.451	0.623	-0.343	58.333	59.722	46.650	50.042	51.242	1.200	1.808	
601021	春秋航空	0.09	32.06	1618076	51792072	-0.216	-0.010	-0.413	41.667	40.278	23.605	35.502	43.115	-1.980	-1.293	
601028	玉龙股份					-0.144	-0.209	0.131	75.000	75.000	47.156	43.278	37.580	0.110	0.135	
601038	一拖股份	4.20	9.42	10381306	94928792	0.117	0.118	-0.001	50.000	52.778	58.785	57.957	56.719	0.210	0.202	
